PairID	GroundTruth	Weight	QCCD	GRCI	CAM	IGCI	IGCI_G	RESIT	RESIT_std
203	1	1	-0.00218930054949706	0.0441755836260622	-31.252237477554	0.970239600142795	0.444023367428121	-9.91126910750801e-252	-1.0067162926836e-30
204	1	1	0.00128931406752142	0.0599665892899512	30.2113120461207	0.547576051515154	0.567367121515295	-1.05731818563912e-253	0.0990638623735522
205	-1	1	0.00777710542573529	-0.138628840103388	31.3571187292348	0.731183349351157	0.738289906885331	-8.41935375310733e-93	-1.16288039394293e-15
206	-1	1	0.002098241339345	-0.014593825846541	31.5064708220304	-0.946099057784691	0.0468820602198665	2.36856558417538e-142	-0.0143706740381644
207	1	1	0.00705664188644251	-0.0287300694697521	31.8612449065447	-0.754841357986946	-0.0750642644143582	-3.36783018402791e-39	-1.18685120808043e-43
208	-1	1	-0.042535787890808	0.0737925223379197	-29.9818420406941	-0.248195557038038	-0.709392309861411	5.28621447620713e-226	6.8441769382559e-35
209	1	1	-0.00251330112198589	0.0451266615134891	-30.1255364734599	-0.364372060882404	-0.0654746446139391	0	0.530744246988334
210	-1	1	0.00177516574005432	-0.0132542850173856	-31.1927008491637	-0.487520611929197	-0.127793818287644	5.47973602058378e-230	0.134628361946422
211	-1	1	-0.00301237802417076	-0.00273493217024523	31.2107070405414	-0.284247822927417	-0.0541298352305084	4.86042146610912e-255	-0.938985051583085
212	-1	1	0.0107780006143759	-0.656798075830341	27.2055253971805	0.459766792572523	0.665589891428631	0	-0.29242843881253
213	1	1	0.0159316200429837	0.514644979437326	30.4483493036611	0.945866566236958	-0.560313792138666	0	4.03825920196694e-08
214	1	1	0.0115461360318724	0.708860966797966	-30.833782628439	5.00094235752287	-2.0234071900111	-1.11415501375875e-297	9.01294925308156e-05
215	-1	1	-0.00176365192301742	0.0149516511821588	31.0760366598568	0.369430889342979	0.0580612862532544	-3.23813846036154e-223	0.000105527643256475
216	-1	1	-0.00212447233512925	-0.0216403049976961	-30.6108139874592	0.0714119737349463	-0.210340269747068	3.85228511092038e-115	-0.906531599323227
217	-1	1	0.0105965575960979	-0.0206574203172885	31.5033841211592	-0.444125828800578	0.175780816658531	-5.37556002031762e-124	-1.07913415249752e-07
218	1	1	0.00146246917816151	-0.01641193011206	-31.07394186691	0.877624848002984	0.866671822594363	-1.21101174607479e-191	-0.201665359336289
219	1	1	-0.000306367548246533	0.622338871065235	31.8109578204764	-1.23358648973456	-1.08076351871518	5.98358250527403e-199	0.856232279455697
220	-1	1	0.00509201852102581	-0.00507525599020653	31.143112257108	-1.00938496771739	-0.0360334240674653	-1.3175503307232e-307	-0.0287523641922432
221	-1	1	0.0542718182168476	-0.0248502366110586	30.8153029330792	0.327307600754132	-0.281733194332197	0	-1.0368896648255e-139
222	-1	1	0.00292287599410546	0.0731643150216428	-31.3119772915056	0.108448966056647	-0.421174828095602	4.69182006983788e-172	7.11590289247562e-08
223	1	1	0.00281421254991077	0.017136496314059	-30.7607168397633	-0.361879093968103	-0.276058947589927	-4.28185723539342e-176	0.937005235209568
224	-1	1	0.000550879366834511	-0.0180414717800677	31.0341094359275	0.193173449329633	0.0972365640964981	-1.54998095002726e-220	-0.740785314347246
225	-1	1	-0.00063221432164462	0.169789522881102	-31.3877158619955	0.441158570914139	-0.556579986965513	3.74610596758744e-200	1.50182427193083e-14
226	-1	1	-0.0148840420071663	0.21084569623566	-30.8751380393033	1.03772512569682	-0.583156619099785	1.69555116538322e-311	7.53116433613937e-08
227	-1	1	0.00865289595646113	-0.0843757698319383	-30.7030413712378	-0.521275762217339	0.0212360261591886	6.29731619027186e-279	-0.368217180919236
228	-1	1	-0.0157105285128191	-0.43940220347454	-30.7393248370003	-0.64013476096558	0.807442645022634	-1.83330065482888e-298	-0.00148500601837572
229	-1	1	-0.000641836049360855	0.00338126574237485	30.145212865232	-0.161051945236041	-0.0181284391244283	0	0.857027228910687
230	-1	1	0.00786135596332094	0.00361171035392083	-31.2889997376808	0.581051013114852	0.73207915886605	-1.0376843617825e-87	-1.89425995002663e-20
231	1	1	-0.000136767778739166	-0.0207744285228255	30.5246378086763	-0.310341986842831	1.94821920474699	-2.55061190117638e-138	-7.87924278342342e-11
232	-1	1	-0.0104760677645411	-0.0116583740940737	-31.0714561035066	0.0830150467336228	-0.0659697805169177	3.5967325887041e-232	-0.618577982281369
233	-1	1	-0.00589443043110383	2.38068330981573	-25.9249536277855	10.9216826258705	-2.39702826242832	-3.97788454038251e-73	-4.15537685039539e-30
234	-1	1	0.00164627930074601	-0.0287306966253045	31.065528211945	0.131247743838966	0.0150677070926974	2.50106390275864e-253	-0.651416547611175
235	1	1	0.0166582975220202	0.233026804278069	29.6772275996069	0.0506513753362192	-0.368941754530711	-6.03036702781576e-294	3.07101965653409e-248
236	-1	1	-0.111323130408945	0.0862151200964512	-30.6376386253325	0.121592991431877	-0.168243929238828	5.3471176656571e-209	-1.07252132697221e-16
237	-1	1	0.00920317867836107	0.00203332948846402	31.1367125771154	0.163717674364587	-0.0265226750063245	-1.49387170873497e-318	-2.05242425285081e-11
238	-1	1	0.00268436918152259	-0.55680749436757	28.0371355712414	-5.82512776895601	1.99706367209305	-1.09793232302256e-77	-6.52459101225695e-08
239	1	1	-0.0114042045663687	0.0609304141681157	30.2036270758559	-0.683913401028194	1.51038570733823	0	-4.30468806141371e-148
240	1	1	-0.00661659183665142	-0.12054300727678	-31.3626073621649	-0.60342749480332	0.115929563961391	-2.63060394363524e-101	-7.08264056456515e-28
241	-1	1	-0.00212400285395553	-0.988387599595779	27.3165117448541	-8.62422564972298	1.02247272367242	-5.11958073300678e-48	-1.61599910421307e-24
242	-1	1	0.0386857684333463	-0.0329031578154364	-30.2841159246929	-0.544514773160946	-1.13809727959646	6.40150520013985e-225	4.39442725713446e-24
243	1	1	-0.00973750714798993	0.489453125807895	-29.4729291494647	8.57533283680873	-1.85193297752509	4.33554453712071e-144	1.92504429233703e-05
244	1	1	-0.00269214833272979	-0.00571320407293285	30.2502405325733	-0.0379296353693039	0.000628906784138294	0	-0.347806280640279
245	1	1	-0.01817605532745	0.157518246951438	-31.3416873491364	0.179957775782713	-0.128185268417617	1.35460171756492e-96	0.00155360539281819
246	-1	1	-0.0037047341774008	-0.00705006760253113	30.9526957213877	-0.169497505648785	-0.145472860720938	6.94870746631258e-312	-0.00284582287158439
247	1	1	0.00192006387305477	0.0384788727836405	31.1621840136489	-0.260645946214764	-0.300625503828515	2.35876184654433e-194	0.814446333491974
248	-1	1	-0.000862089008621281	-0.011623337010036	-30.0907371445246	-0.032110874935551	-0.0571652950393755	0	0.0663800595746123
249	1	1	0.00021788815032997	-0.00333936129212908	-31.0283554177596	0.137375973456916	-0.0173490321839225	-1.02570727787193e-242	0.786175069695591
250	1	1	0.00529616710217462	1.31129857960226	-31.3247857777701	8.51826033885426	-2.91224460033052	-2.33340720633546e-52	0.00275959769528425
251	1	1	-0.000801199312959522	0.0122522064571235	-30.0541859300351	-0.226898081008908	-0.437145897514704	0	0.0385858634946364
252	-1	1	0.0186009969606693	-0.0306161605688509	31.2153471024608	-0.331159348966795	-0.14805757679926	-3.63591799813068e-282	-0.000186722224403859
253	1	1	0.0370767382187148	0.139528320906413	31.7579115206882	-0.332853154324553	0.357861831850038	-7.22315582159445e-117	0.0185451625925636
254	-1	1	-0.00917729557890201	-0.0518555165555927	-30.1717579205551	-0.261641519767643	-0.295146130597416	0	-0.545155210391848
255	1	1	0.00455960911502784	-0.209109396573893	31.4837802857782	-0.989104322388078	0.572737854189477	-1.18260911785003e-158	-3.81889991490168e-26
256	1	1	0.00681444151649968	0.266168554203123	-31.1404231507994	0.745026919290101	-0.768681959390619	3.56952438261906e-217	0.68548754736339
257	-1	1	-0.0811603888314831	-0.22533641262487	-30.1576847284386	0.409310170318809	-0.0490153146799237	0	-0.000176817467230887
258	-1	1	-0.0157091892325825	-0.0564142839947923	-29.8069002091724	-0.0272429140812225	-1.05728258996135	5.05436900066613e-73	-1.09034339238899e-06
259	-1	1	0.00607588498616607	-0.00901721333601024	-31.065816458509	0.661750082951665	-0.0611269804161214	1.57647910719074e-309	-7.32350955152866e-47
260	1	1	-0.00129867215589952	0.18955701251164	-31.1336139497791	0.932511653452327	-0.947649172243789	7.38763347717782e-78	3.1296373085612e-07
261	1	1	0.0416126340236026	0.121600890451452	30.9943559491977	0.0177692146722741	-0.00884550603081635	0	3.41715947819012e-05
262	-1	1	0.000118556460255159	-0.00233621950752294	27.2584133197566	0.461115109041767	0.428411502691347	0	-9.43615885912087e-08
263	1	1	-0.00113364809287542	0.14779428983284	31.3699211880183	0.0658682489111051	-0.594412580510692	2.1982431710768e-163	1.94725273264134e-18
264	-1	1	0.00015772472065767	0.130278175591853	31.3443709435577	0.434136261100521	-0.508710561234622	1.44244260704094e-132	0.0134104529078712
265	-1	1	-0.00108652894429362	0.0528598176436699	-31.0075754166954	0.663371425619715	-0.170520469354926	-6.11099372555911e-317	0.0138868295632028
266	1	1	-0.00163611037917677	-0.00948762080495413	-31.1462226977516	0.411648466675683	0.0699763989808826	6.02039512779388e-198	-0.000412341743852621
267	-1	1	-0.0631260032214817	0.0734410907113823	-31.2190707572449	0.318572266008315	-0.0334700207082612	-9.36190321486503e-271	-5.5369660975009e-37
268	1	1	-0.00356166951560133	-8.70416705289756e-06	-29.6809161549188	0.459744908314622	-0.143736347908298	0	0.303383127849028
269	-1	1	0.00254751771441586	-0.00425894523112547	31.0634610569713	-0.372907672285772	-0.165070145995807	-2.47128006521541e-197	0.838076143723548
270	1	1	0.00885770355091198	0.730048080199975	28.3143011411101	1.78832887019422	0.369787355636266	-4.60485579113168e-41	0.954922820765921
271	-1	1	0.0172131422340696	-0.0326122985453292	29.8997520086065	-0.0519951770501716	0.293129996415765	0	-1.97848133888057e-10
272	-1	1	-0.000320174446956978	-0.00372852979660543	-30.1480322245584	-0.121356623359798	0.0318472026665297	0	-0.441058594179386
273	1	1	0.0521970191384211	0.215305411559079	31.080587426787	0.30806474349308	0.0148883644740785	-1.6340415282491e-184	2.95458730716222e-13
274	1	1	0.0371780946839154	0.381382732260965	31.7857411132285	0.735450533173699	-0.665679596361533	-7.43822601160384e-63	0.0298944355292544
275	-1	1	0.0144817622730052	0.00880255509644812	31.0456889888851	-0.0712317007458125	-1.05085583208549	2.21885659415271e-153	2.14790600903113e-65
276	1	1	-0.0164401546149165	0.0454253336766843	-31.4164956572397	0.217469889516194	-0.105507303554935	1.47113251087383e-45	0.0013794953510114
277	-1	1	-0.002349163408361	0.475466091461231	30.9898683655541	0.769166555321512	-1.81089487718047	-5.03158589379751e-136	1.80516503190022e-18
278	1	1	0.00432789547331536	-0.00968654351773601	-31.2494154195901	0.493760051466149	0.0942632253475164	7.00505628363683e-195	-0.0172447391408477
279	-1	1	-0.000577838758781257	-0.0326116481739351	-30.3651629049137	0.496395581115902	0.431551465218952	0	-0.593144565128304
280	1	1	-0.0173648878199231	0.0943059101782069	30.8203190143434	0.76694296772356	0.619392148468357	3.03544461493773e-141	7.28430161420538e-26
281	-1	1	0.00647548364281214	0.131667664006208	31.1773808723625	0.8800422794341	-1.28186882064825	-2.23389635471223e-143	7.56925572653435e-195
282	1	1	-0.00783563930547115	0.132406038773476	-30.0995017340144	0.97664968309221	-0.315647146000215	0	-1.43184485922912e-33
283	1	1	0.00136469313002086	-0.745162671832468	29.4529858169085	-4.58721345406261	1.92550468182444	-4.75866425949787e-67	-1.27781994691546e-88
284	1	1	-0.012005723672574	0.497082465519814	-29.6374926706947	8.78541061478436	-2.65721370174669	-1.61586557561204e-31	0.639862315910627
285	1	1	0.00364007117044862	0.233828319249206	-29.8879840754201	2.18857727209457	-0.852958166900335	1.5015158898235e-136	1.89171447062838e-07
286	1	1	0.0108628955078827	0.448549492934058	-30.7811637011107	0.714669003483644	-1.26612420920856	1.29134908811217e-301	1.98291398396988e-20
287	-1	1	-0.00108733706845676	0.00507044295289383	-30.8802185303383	0.577168056159188	0.107458235453855	0	-2.07873487459012e-08
288	-1	1	0.00463243085822695	-0.0278805534676927	30.6898055187373	0.498689514196251	0.418242351326439	0	-1.22084451648159e-05
289	1	1	0.00114891745443824	0.0398809459561171	-31.5040827217801	-0.278268904447335	0.104444761548816	-1.60875894283579e-110	0.0873991096645872
290	1	1	-0.0124634091451012	0.0347330397862446	-31.6794613101056	-4.26806855523007	2.22859147504869	3.37249104175093e-62	-2.06529847990437e-171
291	1	1	-0.0027956213666217	-0.00939556665324126	-31.1119389176127	-0.806849636223296	0.027351446753757	-9.19429489752688e-267	0.000755035541912203
292	-1	1	-0.000886278565716991	-0.00890203151056923	31.2116625995604	-0.347948109148467	-0.0703573638825361	-3.20152770785479e-158	-0.752341084755292
293	-1	1	-0.154716712394073	-0.327662881853906	-29.9637530683063	0.37450747123018	-0.139106051974743	0	-7.71490689382695e-16
294	-1	1	-0.0143329596570788	-0.70801118892674	29.203688712555	-5.70863674960524	1.33672724638262	-9.87492635614067e-208	-2.42161762535579e-08
295	-1	1	-0.0122607609554508	-0.0319172799083098	-30.9215991925469	0.547356558165516	0.0902433559581652	1.38590354314928e-319	5.09291707053079e-08
296	-1	1	-0.00294039520919931	-0.0369601440580603	-31.2582554781855	-1.71671879245683	-0.120020137013384	2.11930702751016e-171	-0.150858968378576
297	-1	1	-0.0213402559453918	-0.207560240798806	30.332576483086	-1.09198896943991	0.872006785428312	0	-3.76119921732609e-156
298	1	1	0.00118249770586887	0.00957925859748521	-30.1789758739468	-0.12843265940012	0.000501895510401695	0	-0.824948758379897
299	-1	1	0.000396306825804937	-0.0976717311126905	29.5241095038159	-0.359124751784478	0.462120369202847	0	-0.565631758154188
300	-1	1	-0.00147629729356447	0.00143523297742298	31.1300315671085	-0.330398381507528	-0.0281379878073782	-9.70432738587479e-244	0.24665547151969
